,topy,boty,topx,botx,height,width
6634,42,50,176,182,8,6
6635,42,51,171,177,9,6
6636,43,50,164,169,7,5
6637,149,200,286,324,51,38
6638,90,120,291,314,30,23
6639,44,54,278,286,10,8
6640,107,142,316,342,35,26
6641,104,137,301,326,33,25
6642,62,81,280,294,19,14
6643,63,85,199,216,22,17
6644,47,63,208,220,16,12
6645,61,80,248,262,19,14
6646,57,79,233,250,22,17
6647,85,112,291,311,27,20
6648,72,95,274,291,23,17
6649,32,41,271,278,9,7
6650,53,65,121,130,12,9
6651,53,65,115,124,12,9
6652,67,86,38,53,19,15
6653,71,84,49,59,13,10
6654,61,83,223,239,22,16
6655,60,79,281,296,19,15
6656,61,79,280,294,18,14
6657,71,94,23,40,23,17
6658,50,66,235,248,16,13
6659,40,51,160,168,11,8
6660,50,67,235,248,17,13
6661,96,127,244,267,31,23
6662,49,61,279,289,12,10
6663,68,87,39,53,19,14
6664,55,71,107,119,16,12
6665,55,68,98,108,13,10
6666,69,90,285,301,21,16
6667,54,72,236,250,18,14
6668,70,90,282,297,20,15
6669,59,77,278,291,18,13
6670,73,94,279,295,21,16
6671,132,173,333,363,41,30
6672,49,66,252,264,17,12
6673,69,88,37,51,19,14
6674,50,66,120,132,16,12
6675,71,93,291,307,22,16
6676,70,90,278,293,20,15
6677,102,127,296,315,25,19
6678,62,78,243,254,16,11
6679,78,104,286,305,26,19
6680,49,65,230,243,16,13
6681,125,166,331,362,41,31
6682,51,68,268,280,17,12
6683,51,64,279,289,13,10
6684,46,58,138,147,12,9
6685,183,234,310,349,51,39
6686,41,51,275,282,10,7
6687,58,75,244,256,17,12
6688,52,66,107,118,14,11
6689,63,83,279,295,20,16
6690,195,239,242,276,44,34
6691,47,60,279,289,13,10
6692,51,63,125,134,12,9
6693,68,88,28,42,20,14
6694,66,82,49,62,16,13
6695,65,82,36,48,17,12
6696,45,58,144,154,13,10
6697,65,88,280,297,23,17
6698,200,239,290,318,39,28
6699,42,57,276,288,15,12
6700,44,54,164,171,10,7
6701,41,55,157,167,14,10
6702,167,234,258,308,67,50
6703,51,70,283,297,19,14
6704,50,71,271,287,21,16
6705,86,115,292,313,29,21
6706,47,65,270,283,18,13
6707,44,56,145,154,12,9
6708,49,66,268,281,17,13
6709,54,68,238,248,14,10
6710,45,56,236,244,11,8
6711,36,45,233,240,9,7
6712,112,148,315,341,36,26
6713,66,87,44,60,21,16
6714,50,67,237,250,17,13
6715,72,90,287,300,18,13
6716,71,92,276,292,21,16
6717,58,72,84,95,14,11
6718,59,73,80,90,14,10
6719,201,239,326,355,38,29
6720,215,239,295,313,24,18
6721,49,66,233,246,17,13
6722,49,65,113,125,16,12
6723,178,232,320,360,54,40
6724,76,95,28,42,19,14
6725,144,180,289,316,36,27
6726,102,122,326,341,20,15
6727,138,171,264,289,33,25
6728,139,168,254,275,29,21
6729,103,123,89,103,20,14
6730,132,160,58,79,28,21
6731,129,160,41,63,31,22
6732,131,162,24,47,31,23
6733,98,122,61,80,24,19
6734,82,102,306,322,20,16
6735,88,104,314,326,16,12
6736,99,112,71,81,13,10
6737,101,120,84,98,19,14
6738,105,127,122,138,22,16
6739,105,124,128,143,19,15
6740,114,136,194,210,22,16
6741,117,146,274,297,29,23
6742,131,161,306,328,30,22
6743,166,208,306,336,42,30
6744,162,205,294,326,43,32
6745,178,217,247,276,39,29
6746,171,211,236,266,40,30
6747,169,212,218,250,43,32
6748,90,117,338,358,27,20
6749,120,150,22,45,30,23
6750,146,179,11,35,33,24
6751,149,178,1,23,29,22
6752,98,120,65,81,22,16
6753,95,118,55,72,23,17
6754,98,117,48,62,19,14
6755,70,84,83,94,14,11
6756,72,88,78,90,16,12
6757,65,93,79,99,28,20
6758,61,83,97,114,22,17
6759,81,107,299,319,26,20
6760,75,98,307,324,23,17
6761,76,100,314,332,24,18
6762,56,77,11,26,21,15
6763,55,77,3,20,22,17
6764,156,173,30,44,17,14
6765,151,169,36,49,18,13
6766,85,112,267,287,27,20
6767,158,197,2,31,39,29
6768,75,105,265,288,30,23
6769,82,113,306,330,31,24
6770,85,117,326,350,32,24
6771,36,47,47,56,11,9
6772,37,50,39,49,13,10
6773,122,149,199,220,27,21
6774,56,76,12,28,20,16
6775,40,54,56,66,14,10
6776,24,37,87,97,13,10
6777,119,146,214,235,27,21
6778,115,144,195,217,29,22
6779,142,164,50,66,22,16
6780,145,163,41,54,18,13
6781,144,164,20,35,20,15
6782,137,160,94,111,23,17
6783,144,171,317,337,27,20
6784,151,183,328,352,32,24
6785,140,162,86,103,22,17
6786,136,161,70,89,25,19
6787,138,156,60,73,18,13
6788,151,178,337,357,27,20
6789,121,137,338,350,16,12
6790,117,134,112,125,17,13
6791,107,129,66,83,22,17
6792,122,143,21,37,21,16
6793,115,142,3,23,27,20
6794,121,140,336,350,19,14
6795,104,117,125,135,13,10
6796,196,238,124,155,42,31
6797,211,239,78,99,28,21
6798,157,195,221,249,38,28
6799,85,115,263,284,30,21
6800,143,164,33,49,21,16
6801,142,164,18,35,22,17
6802,129,154,68,86,25,18
6803,116,135,112,126,19,14
6804,116,132,90,102,16,12
6805,140,165,165,183,25,18
6806,142,164,145,162,22,17
6807,146,167,90,106,21,16
6808,152,179,7,27,27,20
6809,213,238,28,46,25,18
6810,148,179,221,245,31,24
6811,92,109,239,252,17,13
6812,85,115,284,306,30,22
6813,74,98,7,26,24,19
6814,55,71,109,121,16,12
6815,50,63,193,202,13,9
6816,54,68,212,222,14,10
6817,91,112,58,74,21,16
6818,81,102,72,88,21,16
6819,115,137,30,46,22,16
6820,114,127,46,56,13,10
6821,129,157,19,40,28,21
6822,132,156,72,89,24,17
6823,126,150,49,67,24,18
6824,153,181,323,343,28,20
6825,151,174,302,320,23,18
6826,113,132,301,314,19,13
6827,138,167,322,344,29,22
6828,103,120,112,125,17,13
6829,101,117,94,106,16,12
6830,99,112,130,140,13,10
6831,112,129,67,80,17,13
6832,80,99,194,208,19,14
6833,51,63,208,217,12,9
6834,71,88,278,290,17,12
6835,110,133,278,295,23,17
6836,90,114,293,312,24,19
6837,80,100,241,256,20,15
6838,81,98,229,242,17,13
6839,147,173,301,321,26,20
6840,147,172,269,288,25,19
6841,129,148,334,348,19,14
6842,129,148,239,254,19,15
6843,124,139,214,225,15,11
6844,132,147,79,91,15,12
6845,129,146,257,269,17,12
6846,142,164,48,64,22,16
6847,164,197,-1,24,33,25
6848,140,159,24,38,19,14
6849,122,132,105,113,10,8
6850,90,104,199,210,14,11
6851,92,105,192,202,13,10
6852,88,107,260,275,19,15
6853,190,239,27,64,49,37
6854,115,132,48,60,17,12
6855,116,132,309,321,16,12
6856,107,122,301,311,15,10
6857,117,156,335,365,39,30
6858,112,145,310,335,33,25
6859,65,93,333,353,28,20
6860,59,80,10,26,21,16
6861,85,110,302,320,25,18
6862,95,127,334,358,32,24
6863,47,63,280,292,16,12
6864,49,65,270,281,16,11
6865,54,68,45,55,14,10
6866,55,69,27,37,14,10
6867,155,196,300,331,41,31
6868,125,155,330,352,30,22
6869,134,165,311,334,31,23
6870,138,173,259,285,35,26
6871,112,136,180,198,24,18
6872,118,139,154,170,21,16
6873,108,131,125,142,23,17
6874,101,116,80,91,15,11
6875,95,112,66,78,17,12
6876,93,108,54,66,15,12
6877,91,108,34,47,17,13
6878,122,144,251,267,22,16
6879,105,127,343,359,22,16
6880,105,126,332,347,21,15
6881,124,153,281,303,29,22
6882,108,127,148,163,19,15
6883,146,173,24,45,27,21
6884,149,176,7,27,27,20
6885,54,68,279,289,14,10
6886,132,171,326,355,39,29
6887,78,97,286,300,19,14
6888,93,112,60,75,19,15
6889,93,110,51,63,17,12
6890,78,98,196,210,20,14
6891,83,102,165,180,19,15
6892,93,112,70,84,19,14
6893,94,115,57,73,21,16
6894,122,150,0,21,28,21
6895,84,107,293,311,23,18
6896,85,102,280,293,17,13
6897,83,102,267,281,19,14
6898,62,74,174,183,12,9
6899,73,90,98,111,17,13
6900,93,117,38,56,24,18
6901,129,160,283,306,31,23
6902,139,171,189,212,32,23
6903,98,117,81,95,19,14
6904,114,138,280,298,24,18
6905,107,129,328,344,22,16
6906,107,132,340,359,25,19
6907,117,138,185,201,21,16
6908,119,142,209,226,23,17
6909,64,83,0,14,19,14
6910,58,78,295,310,20,15
6911,61,78,309,323,17,14
6912,102,132,324,346,30,22
6913,46,62,294,306,16,12
6914,78,103,326,344,25,18
6915,144,177,216,240,33,24
6916,138,166,308,329,28,21
6917,107,128,238,254,21,16
6918,112,141,217,239,29,22
6919,96,116,193,208,20,15
6920,102,125,183,201,23,18
6921,102,124,161,178,22,17
6922,78,99,165,181,21,16
6923,95,129,163,189,34,26
6924,80,111,113,137,31,24
6925,90,112,340,357,22,17
6926,49,63,282,292,14,10
6927,48,63,273,284,15,11
6928,62,81,10,24,19,14
6929,100,130,298,321,30,23
6930,73,101,330,351,28,21
6931,87,105,313,327,18,14
6932,90,109,68,83,19,15
6933,125,157,323,347,32,24
6934,69,85,97,109,16,12
6935,72,88,116,127,16,11
6936,145,159,95,106,14,11
6937,163,182,62,76,19,14
6938,164,181,53,66,17,13
6939,139,156,77,90,17,13
6940,149,160,72,80,11,8
6941,36,49,170,181,13,11
6942,99,122,39,56,23,17
6943,85,107,244,260,22,16
6944,85,106,275,291,21,16
6945,86,110,259,278,24,19
6946,86,110,296,313,24,17
6947,86,109,284,301,23,17
6948,82,102,67,82,20,15
6949,117,144,270,290,27,20
6950,72,85,70,80,13,10
6951,138,151,36,46,13,10
6952,134,149,46,57,15,11
6953,88,117,283,305,29,22
6954,46,61,36,48,15,12
6955,78,105,330,351,27,21
6956,73,99,304,324,26,20
6957,48,64,100,112,16,12
6958,44,59,111,122,15,11
6959,41,56,126,137,15,11
6960,102,124,73,89,22,16
6961,105,123,104,118,18,14
6962,100,118,93,106,18,13
6963,128,161,263,287,33,24
6964,139,168,322,344,29,22
6965,142,181,333,362,39,29
6966,117,145,329,350,28,21
6967,113,138,312,331,25,19
6968,153,183,288,311,30,23
6969,176,212,328,355,36,27
6970,132,156,258,276,24,18
6971,134,151,278,290,17,12
6972,129,148,296,309,19,13
6973,107,130,105,122,23,17
6974,108,129,62,78,21,16
6975,107,127,49,64,20,15
6976,146,171,325,344,25,19
6977,92,119,299,319,27,20
6978,74,98,270,288,24,18
6979,66,82,216,228,16,12
6980,54,68,173,183,14,10
6981,55,68,168,177,13,9
6982,47,59,140,150,12,10
6983,51,63,150,159,12,9
6984,92,113,26,42,21,16
6985,93,110,184,197,17,13
6986,92,107,231,242,15,11
6987,80,96,280,292,16,12
6988,94,113,332,347,19,15
6989,68,82,246,256,14,10
6990,76,105,317,339,29,22
6991,54,81,9,29,27,20
6992,45,63,28,42,18,14
6993,88,110,328,345,22,17
6994,71,91,306,322,20,16
6995,71,93,291,307,22,16
6996,48,68,292,307,20,15
6997,46,68,284,300,22,16
6998,117,133,55,66,16,11
6999,117,134,45,58,17,13
7000,115,134,19,34,19,15
7001,114,128,72,82,14,10
7002,114,129,81,93,15,12
7003,113,131,65,79,18,14
7004,96,108,174,183,12,9
7005,97,108,183,192,11,9
7006,74,95,313,328,21,15
7007,99,132,337,362,33,25
7008,62,82,11,25,20,14
7009,48,67,297,312,19,15
7010,142,180,299,327,38,28
7011,124,160,277,304,36,27
7012,117,146,164,186,29,22
7013,96,121,62,80,25,18
7014,97,122,41,59,25,18
7015,92,111,10,24,19,14
7016,89,105,27,39,16,12
7017,99,121,85,101,22,16
7018,113,139,320,340,26,20
7019,118,148,335,357,30,22
7020,111,139,203,224,28,21
7021,147,170,34,51,23,17
7022,149,176,68,88,27,20
7023,149,175,2,22,26,20
7024,144,170,18,38,26,20
7025,144,160,82,94,16,12
7026,132,146,63,75,14,12
7027,120,135,71,82,15,11
7028,117,137,36,52,20,16
7029,122,146,2,20,24,18
7030,117,135,17,31,18,14
7031,116,132,288,300,16,12
7032,108,124,277,289,16,12
7033,93,105,186,195,12,9
7034,109,127,77,90,18,13
7035,84,111,322,342,27,20
7036,99,123,339,357,24,18
7037,54,69,273,284,15,11
7038,51,68,292,305,17,13
7039,41,54,91,101,13,10
7040,113,137,48,66,24,18
7041,110,138,32,52,28,20
7042,62,78,76,88,16,12
7043,66,82,224,236,16,12
7044,69,86,253,266,17,13
7045,119,147,245,266,28,21
7046,110,137,292,313,27,21
7047,110,143,269,294,33,25
7048,78,98,179,194,20,15
7049,98,124,142,161,26,19
7050,171,217,46,80,46,34
7051,129,170,148,179,41,31
7052,146,178,115,139,32,24
7053,144,186,71,103,42,32
7054,147,173,97,117,26,20
7055,175,220,111,145,45,34
7056,195,238,85,117,43,32
7057,198,237,56,85,39,29
7058,66,80,75,86,14,11
7059,77,93,282,294,16,12
7060,76,94,268,282,18,14
7061,85,117,73,97,32,24
7062,102,137,281,306,35,25
7063,95,124,256,278,29,22
7064,105,139,307,332,34,25
7065,103,132,338,360,29,22
7066,80,104,338,356,24,18
7067,78,103,324,343,25,19
7068,83,107,302,319,24,17
7069,81,106,264,283,25,19
7070,54,81,226,246,27,20
7071,117,141,49,67,24,18
7072,127,154,32,51,27,19
7073,107,123,89,100,16,11
7074,137,170,331,356,33,25
7075,144,172,316,336,28,20
7076,126,144,298,311,18,13
7077,105,121,299,311,16,12
7078,119,141,335,352,22,17
7079,118,137,322,336,19,14
7080,80,111,239,261,31,22
7081,74,102,305,326,28,21
7082,50,66,297,309,16,12
7083,85,107,262,279,22,17
7084,76,94,248,261,18,13
7085,71,85,209,219,14,10
7086,171,215,28,61,44,33
7087,107,135,41,62,28,21
7088,90,110,62,77,20,15
7089,121,148,3,23,27,20
7090,86,108,240,256,22,16
7091,77,92,281,293,15,12
7092,75,91,273,285,16,12
7093,67,83,255,267,16,12
7094,74,96,98,115,22,17
7095,125,152,6,27,27,21
7096,129,152,22,40,23,18
7097,126,148,59,75,22,16
7098,125,152,40,60,27,20
7099,116,134,45,59,18,14
7100,97,120,112,129,23,17
7101,95,113,136,150,18,14
7102,93,110,153,167,17,14
7103,134,159,273,291,25,18
7104,148,174,308,328,26,20
7105,152,183,320,343,31,23
7106,131,148,333,346,17,13
7107,110,125,281,293,15,12
7108,109,127,297,311,18,14
7109,100,115,281,292,15,11
7110,82,104,117,133,22,16
7111,56,67,178,186,11,8
7112,83,102,248,263,19,15
7113,62,71,183,190,9,7
7114,77,110,56,81,33,25
7115,100,128,318,338,28,20
7116,99,126,338,358,27,20
7117,85,109,321,339,24,18
7118,82,105,337,354,23,17
7119,77,108,308,331,31,23
7120,22,34,96,105,12,9
7121,149,178,85,107,29,22
7122,120,147,197,217,27,20
7123,156,193,298,327,37,29
7124,127,147,10,25,20,15
7125,78,103,45,64,25,19
7126,50,68,17,31,18,14
7127,51,71,26,41,20,15
7128,29,46,74,86,17,12
7129,98,120,44,60,22,16
7130,80,96,24,36,16,12
7131,68,77,6,13,9,7
7132,116,127,109,117,11,8
7133,116,128,101,110,12,9
7134,48,68,288,304,20,16
7135,47,59,284,293,12,9
7136,48,64,72,84,16,12
7137,83,104,297,313,21,16
7138,115,153,315,344,38,29
7139,88,108,316,331,20,15
7140,93,114,339,355,21,16
7141,70,90,308,323,20,15
7142,71,90,324,339,19,15
7143,80,102,330,347,22,17
7144,46,58,32,41,12,9
7145,40,51,92,101,11,9
7146,120,146,24,44,26,20
7147,130,156,43,62,26,19
7148,130,148,64,77,18,13
7149,158,188,334,357,30,23
7150,154,184,324,347,30,23
7151,146,174,316,337,28,21
7152,138,164,336,355,26,19
7153,142,159,284,297,17,13
7154,111,124,276,286,13,10
7155,109,127,112,126,18,14
7156,115,137,88,105,22,17
7157,116,134,56,69,18,13
7158,171,188,18,31,17,13
7159,151,164,27,36,13,9
7160,141,152,32,41,11,9
7161,152,164,39,48,12,9
7162,124,157,280,305,33,25
7163,121,152,264,287,31,23
7164,68,80,75,83,12,8
7165,69,80,68,76,11,8
7166,87,124,27,55,37,28
7167,98,132,143,169,34,26
7168,82,111,336,358,29,22
7169,36,54,51,64,18,13
7170,42,56,41,51,14,10
7171,30,42,72,81,12,9
7172,28,39,67,75,11,8
7173,26,41,84,96,15,12
7174,61,73,246,256,12,10
7175,139,166,182,203,27,21
7176,140,162,161,177,22,16
7177,139,154,149,161,15,12
7178,137,153,135,148,16,13
7179,125,149,35,53,24,18
7180,154,185,322,344,31,22
7181,118,135,338,351,17,13
7182,134,152,323,337,18,14
7183,165,198,336,361,33,25
7184,124,146,277,293,22,16
7185,91,105,183,193,14,10
7186,98,112,123,133,14,10
7187,122,144,13,30,22,17
7188,112,134,50,67,22,17
7189,90,101,154,162,11,8
7190,188,236,252,288,48,36
7191,203,238,304,331,35,27
7192,107,137,228,250,30,22
7193,110,136,209,228,26,19
7194,110,134,192,210,24,18
7195,96,122,169,188,26,19
7196,117,137,280,295,20,15
7197,90,107,163,176,17,13
7198,116,138,267,283,22,16
7199,202,239,242,271,37,29
7200,204,239,295,322,35,27
7201,176,226,324,362,50,38
7202,62,81,99,113,19,14
7203,112,146,228,254,34,26
7204,112,140,261,283,28,22
7205,109,136,214,235,27,21
7206,94,117,180,198,23,18
7207,107,129,157,173,22,16
7208,171,225,274,314,54,40
7209,170,232,234,281,62,47
7210,184,238,138,178,54,40
7211,55,70,122,133,15,11
7212,56,72,110,123,16,13
7213,147,167,160,175,20,15
7214,166,191,125,145,25,20
7215,176,207,10,33,31,23
7216,116,129,278,288,13,10
7217,117,129,258,267,12,9
7218,108,136,47,67,28,20
7219,70,89,249,264,19,15
7220,93,126,129,154,33,25
7221,82,127,259,293,45,34
7222,60,83,308,325,23,17
7223,211,239,81,102,28,21
7224,148,176,87,108,28,21
7225,143,170,128,148,27,20
7226,151,173,63,79,22,16
7227,134,159,50,68,25,18
7228,134,154,39,55,20,16
7229,151,199,251,287,48,36
7230,171,217,218,252,46,34
7231,206,239,191,216,33,25
7232,86,110,29,48,24,19
7233,205,237,246,270,32,24
7234,76,90,169,180,14,11
7235,86,102,295,307,16,12
7236,85,103,283,297,18,14
7237,99,117,31,45,18,14
7238,93,110,51,64,17,13
7239,108,131,14,31,23,17
7240,115,136,3,19,21,16
7241,130,164,203,228,34,25
7242,192,237,295,329,45,34
7243,142,180,300,329,38,29
7244,142,183,318,349,41,31
7245,161,204,274,306,43,32
7246,144,181,251,279,37,28
7247,110,139,213,235,29,22
7248,114,142,180,201,28,21
7249,115,145,193,216,30,23
7250,78,92,67,77,14,10
7251,78,95,54,67,17,13
7252,140,165,19,38,25,19
7253,120,141,65,80,21,15
7254,113,132,103,117,19,14
7255,111,151,275,305,40,30
7256,206,238,288,312,32,24
7257,45,58,191,201,13,10
7258,101,139,182,211,38,29
7259,58,77,214,228,19,14
7260,60,76,207,218,16,11
7261,129,156,225,244,27,19
7262,130,151,242,258,21,16
7263,139,160,291,307,21,16
7264,151,178,301,322,27,21
7265,196,238,310,342,42,32
7266,150,182,335,359,32,24
7267,120,146,71,90,26,19
7268,118,144,55,74,26,19
7269,103,122,121,135,19,14
7270,102,120,112,125,18,13
7271,100,117,96,109,17,13
7272,120,137,295,307,17,12
7273,117,142,331,349,25,18
7274,134,156,318,334,22,16
7275,54,71,210,223,17,13
7276,53,69,202,214,16,12
7277,43,66,36,53,23,17
7278,36,51,58,70,15,12
7279,169,217,324,360,48,36
7280,203,239,232,259,36,27
7281,183,234,250,288,51,38
7282,204,237,284,309,33,25
7283,189,222,296,321,33,25
7284,165,206,86,117,41,31
7285,75,98,27,44,23,17
7286,93,114,340,356,21,16
7287,95,116,43,59,21,16
7288,204,238,138,163,34,25
7289,174,214,49,79,40,30
7290,208,238,57,80,30,23
7291,111,125,23,34,14,11
7292,178,220,331,363,42,32
7293,54,77,92,110,23,18
7294,121,148,16,37,27,21
7295,122,146,63,82,24,19
7296,153,183,276,298,30,22
7297,149,177,299,320,28,21
7298,128,151,331,349,23,18
7299,129,154,273,292,25,19
7300,101,122,110,126,21,16
7301,169,230,310,356,61,46
7302,152,199,258,293,47,35
7303,159,199,235,265,40,30
7304,78,102,221,239,24,18
7305,75,99,205,224,24,19
7306,105,144,317,347,39,30
7307,77,108,299,323,31,24
7308,132,175,250,282,43,32
7309,195,234,268,298,39,30
7310,193,234,294,324,41,30
7311,110,144,216,241,34,25
7312,152,192,283,313,40,30
7313,98,121,154,171,23,17
7314,91,117,198,217,26,19
7315,102,125,169,186,23,17
7316,175,235,315,360,60,45
7317,80,119,143,171,39,28
7318,72,106,42,68,34,26
7319,78,107,25,47,29,22
7320,88,123,7,34,35,27
7321,39,59,25,40,20,15
7322,137,158,134,149,21,15
7323,142,165,65,82,23,17
7324,132,149,44,57,17,13
7325,117,134,319,332,17,13
7326,117,135,207,221,18,14
7327,115,143,277,297,28,20
7328,100,117,80,93,17,13
7329,98,115,60,73,17,13
7330,92,109,47,60,17,13
7331,99,115,39,51,16,12
7332,85,105,281,296,20,15
7333,91,112,335,350,21,15
7334,90,112,321,337,22,16
7335,111,137,7,26,26,19
7336,85,103,45,59,18,14
7337,82,102,68,83,20,15
7338,90,110,265,280,20,15
7339,89,109,249,264,20,15
7340,92,108,331,343,16,12
7341,78,90,284,294,12,10
7342,141,165,90,108,24,18
7343,144,167,66,83,23,17
7344,142,169,50,71,27,21
7345,145,166,24,40,21,16
7346,146,163,4,16,17,12
7347,127,144,62,74,17,12
7348,124,145,46,61,21,15
7349,114,133,319,333,19,14
7350,100,122,56,72,22,16
7351,100,125,38,57,25,19
7352,80,99,47,61,19,14
7353,65,80,77,88,15,11
7354,112,139,132,152,27,20
7355,119,147,86,107,28,21
7356,129,160,23,47,31,24
7357,112,137,255,274,25,19
7358,74,90,268,279,16,11
7359,133,173,263,293,40,30
7360,179,227,35,71,48,36
7361,90,105,233,245,15,12
7362,116,143,282,302,27,20
7363,116,143,297,318,27,21
7364,121,150,311,333,29,22
7365,123,154,326,349,31,23
7366,83,106,249,266,23,17
7367,82,101,276,291,19,15
7368,58,71,27,37,13,10
7369,58,71,20,30,13,10
7370,132,155,37,54,23,17
7371,133,162,20,42,29,22
7372,142,167,316,335,25,19
7373,145,166,331,346,21,15
7374,127,148,318,333,21,15
7375,123,144,334,349,21,15
7376,100,115,92,103,15,11
7377,94,115,112,128,21,16
7378,100,118,131,145,18,14
7379,96,134,334,362,38,28
7380,34,53,64,77,19,13
7381,66,92,13,33,26,20
7382,90,123,304,328,33,24
7383,98,133,335,361,35,26
7384,60,78,296,309,18,13
7385,58,73,28,39,15,11
7386,85,107,301,318,22,17
7387,75,98,336,353,23,17
7388,67,89,310,326,22,16
7389,53,73,272,287,20,15
7390,51,69,284,297,18,13
7391,41,56,274,286,15,12
7392,142,190,216,252,48,36
7393,137,181,195,228,44,33
7394,142,166,94,111,24,17
7395,145,171,72,92,26,20
7396,146,171,40,58,25,18
7397,143,165,15,31,22,16
7398,146,177,324,347,31,23
7399,85,110,88,107,25,19
7400,108,132,27,44,24,17
7401,188,237,326,363,49,37
7402,186,237,151,189,51,38
7403,150,195,173,207,45,34
7404,148,188,6,36,40,30
7405,91,121,81,104,30,23
7406,45,62,130,143,17,13
7407,45,61,117,129,16,12
7408,115,141,107,127,26,20
7409,92,124,256,281,32,25
7410,134,176,331,362,42,31
7411,103,134,333,357,31,24
7412,80,100,299,314,20,15
7413,79,100,313,328,21,15
7414,162,207,25,58,45,33
7415,166,217,244,282,51,38
7416,60,85,96,115,25,19
7417,54,74,115,131,20,16
7418,51,68,131,143,17,12
7419,34,50,157,169,16,12
7420,132,169,335,363,37,28
7421,177,221,221,254,44,33
7422,111,134,152,169,23,17
7423,98,112,60,71,14,11
7424,86,102,23,35,16,12
7425,166,208,281,313,42,32
7426,149,183,266,291,34,25
7427,98,120,325,341,22,16
7428,134,161,256,276,27,20
7429,193,238,123,156,45,33
7430,214,237,111,128,23,17
7431,197,233,88,115,36,27
7432,188,232,49,82,44,33
7433,133,177,62,95,44,33
7434,178,232,326,366,54,40
7435,115,146,-1,23,31,24
7436,80,107,40,60,27,20
7437,44,64,117,132,20,15
7438,93,119,59,79,26,20
7439,73,85,76,86,12,10
7440,71,88,59,72,17,13
7441,90,118,255,275,28,20
7442,91,113,274,290,22,16
7443,72,94,337,353,22,16
7444,117,137,213,229,20,16
7445,112,142,195,217,30,22
7446,120,146,147,167,26,20
7447,118,140,128,145,22,17
7448,164,208,121,154,44,33
7449,88,106,288,301,18,13
7450,89,105,255,267,16,12
7451,93,105,303,312,12,9
7452,177,216,320,349,39,29
7453,151,182,278,301,31,23
7454,127,153,12,32,26,20
7455,156,182,316,336,26,20
7456,127,149,339,356,22,17
7457,137,162,327,346,25,19
7458,155,203,224,260,48,36
7459,173,214,38,69,41,31
7460,90,115,337,355,25,18
7461,106,131,286,305,25,19
7462,68,88,268,283,20,15
7463,68,85,107,120,17,13
7464,82,103,70,86,21,16
7465,110,139,304,326,29,22
7466,125,161,273,300,36,27
7467,139,172,173,198,33,25
7468,132,170,272,300,38,28
7469,198,235,34,62,37,28
7470,196,239,21,53,43,32
7471,56,78,204,220,22,16
7472,94,125,232,255,31,23
7473,80,107,249,268,27,19
7474,91,122,237,260,31,23
7475,93,112,338,352,19,14
7476,95,117,313,329,22,16
7477,67,79,175,184,12,9
7478,69,80,160,168,11,8
7479,71,81,154,162,10,8
7480,132,167,2,28,35,26
7481,126,156,52,75,30,23
