,topy,boty,topx,botx,height,width
15406,26,61,72,98,35,26
15407,136,165,208,230,29,22
15408,101,130,160,182,29,22
15409,107,146,91,121,39,30
15410,34,63,113,135,29,22
15411,91,110,69,83,19,14
15412,115,166,29,67,51,38
15413,167,190,155,172,23,17
15414,155,185,196,219,30,23
15415,165,205,252,282,40,30
15416,162,195,313,338,33,25
15417,47,85,82,110,38,28
15418,39,74,9,35,35,26
15419,183,217,40,66,34,26
15420,177,230,109,148,53,39
15421,63,97,203,229,34,26
15422,122,168,113,148,46,35
15423,102,135,195,220,33,25
15424,81,102,181,197,21,16
15425,49,82,117,142,33,25
15426,50,72,82,99,22,17
15427,24,51,46,66,27,20
15428,68,94,30,49,26,19
15429,140,163,58,75,23,17
15430,196,217,54,70,21,16
15431,180,206,130,150,26,20
15432,187,220,83,108,33,25
15433,165,215,206,243,50,37
15434,168,200,260,285,32,25
15435,67,96,253,274,29,21
15436,54,78,284,302,24,18
15437,40,66,195,215,26,20
15438,29,45,159,171,16,12
15439,98,120,274,291,22,17
15440,90,110,66,82,20,16
15441,111,138,43,64,27,21
15442,55,83,45,66,28,21
15443,41,76,108,134,35,26
15444,56,81,164,183,25,19
15445,90,109,221,235,19,14
15446,93,126,263,288,33,25
15447,130,158,206,226,28,20
15448,111,142,151,173,31,22
15449,110,144,108,133,34,25
15450,151,192,106,136,41,30
15451,174,198,161,180,24,19
15452,181,203,202,219,22,17
15453,160,198,249,277,38,28
15454,18,42,262,280,24,18
15455,42,71,294,316,29,22
15456,142,175,302,326,33,24
15457,44,76,325,349,32,24
15458,134,159,248,266,25,18
15459,110,137,204,224,27,20
15460,102,129,166,186,27,20
15461,95,124,109,130,29,21
15462,139,166,92,112,27,20
15463,166,196,127,150,30,23
15464,55,90,240,266,35,26
15465,87,120,270,294,33,24
15466,36,56,77,91,20,14
15467,41,74,106,131,33,25
15468,57,91,153,178,34,25
15469,173,210,216,244,37,28
15470,102,135,303,328,33,25
15471,65,95,161,183,30,22
15472,56,81,211,230,25,19
15473,73,98,246,264,25,18
15474,127,156,253,275,29,22
15475,117,147,175,197,30,22
15476,147,184,125,153,37,28
15477,180,205,68,87,25,19
15478,163,213,209,247,50,38
15479,57,95,106,135,38,29
15480,65,93,176,197,28,21
15481,73,115,208,239,42,31
15482,103,136,249,274,33,25
15483,127,163,163,190,36,27
15484,146,172,122,142,26,20
15485,131,171,66,96,40,30
15486,81,113,49,73,32,24
15487,34,58,270,288,24,18
15488,72,120,284,321,48,37
15489,144,190,279,313,46,34
15490,164,196,237,262,32,25
15491,162,197,205,231,35,26
15492,173,215,29,60,42,31
15493,103,119,192,204,16,12
15494,73,93,219,233,20,14
15495,72,96,249,267,24,18
15496,67,91,305,323,24,18
15497,105,131,281,301,26,20
15498,131,159,253,274,28,21
15499,158,183,216,235,25,19
15500,129,161,34,58,32,24
15501,70,98,54,75,28,21
15502,90,129,84,113,39,29
15503,53,79,139,159,26,20
15504,169,203,93,118,34,25
15505,175,219,136,169,44,33
15506,181,205,183,201,24,18
15507,153,191,140,169,38,29
15508,119,137,116,130,18,14
15509,112,132,84,99,20,15
15510,68,88,131,145,20,14
15511,72,101,172,194,29,22
15512,95,120,221,239,25,18
15513,98,125,265,286,27,21
15514,96,121,302,320,25,18
15515,58,78,296,310,20,14
15516,34,53,259,274,19,15
15517,35,59,213,231,24,18
15518,32,57,143,162,25,19
15519,43,70,102,122,27,20
15520,47,80,63,88,33,25
15521,56,82,42,62,26,20
15522,90,128,20,49,38,29
15523,138,174,151,178,36,27
15524,151,186,202,228,35,26
15525,169,193,248,266,24,18
15526,165,193,100,121,28,21
15527,134,185,34,72,51,38
15528,37,58,48,64,21,16
15529,43,63,122,138,20,16
15530,46,65,185,200,19,15
15531,51,71,232,247,20,15
15532,46,82,273,300,36,27
15533,95,126,288,311,31,23
15534,175,230,24,66,55,42
15535,95,127,83,107,32,24
15536,33,75,38,70,42,32
15537,54,88,93,119,34,26
15538,69,112,147,179,43,32
15539,63,86,288,305,23,17
15540,95,122,256,276,27,20
15541,101,131,22,44,30,22
15542,149,192,98,130,43,32
15543,135,181,160,194,46,34
15544,149,205,221,264,56,43
15545,107,147,288,318,40,30
15546,99,143,155,188,44,33
15547,54,87,197,221,33,24
15548,93,131,234,263,38,29
15549,113,156,263,295,43,32
15550,158,193,211,237,35,26
15551,147,176,102,124,29,22
15552,80,118,48,76,38,28
15553,48,76,77,98,28,21
15554,58,102,127,159,44,32
15555,34,58,157,175,24,18
15556,24,59,244,270,35,26
15557,45,80,290,316,35,26
15558,120,150,310,332,30,22
15559,164,199,28,55,35,27
15560,190,227,95,124,37,29
15561,171,205,153,178,34,25
15562,132,151,251,266,19,15
15563,197,223,313,333,26,20
15564,88,115,297,318,27,21
15565,12,35,72,89,23,17
15566,16,39,127,145,23,18
15567,36,60,159,177,24,18
15568,36,61,208,227,25,19
15569,56,88,233,257,32,24
15570,104,128,181,199,24,18
15571,61,105,40,73,44,33
15572,114,145,81,105,31,24
15573,154,180,116,135,26,19
15574,178,207,74,96,29,22
15575,153,196,183,215,43,32
15576,136,171,284,311,35,27
15577,111,142,48,71,31,23
15578,110,136,96,116,26,20
15579,51,77,107,126,26,19
15580,46,73,138,158,27,20
15581,38,63,197,216,25,19
15582,46,73,237,257,27,20
15583,44,68,293,311,24,18
15584,85,115,286,308,30,22
15585,136,173,265,293,37,28
15586,180,208,255,275,28,20
15587,178,211,308,333,33,25
15588,171,203,62,86,32,24
15589,156,196,121,151,40,30
15590,127,182,171,213,55,42
15591,38,75,62,90,37,28
15592,73,105,90,113,32,23
15593,68,98,132,154,30,22
15594,152,195,139,171,43,32
15595,140,178,79,107,38,28
15596,62,106,31,64,44,33
15597,41,73,163,187,32,24
15598,55,90,238,264,35,26
15599,32,58,269,288,26,19
15600,46,75,294,316,29,22
15601,146,183,13,41,37,28
15602,107,136,229,251,29,22
15603,92,117,210,229,25,19
15604,42,72,161,183,30,22
15605,39,68,208,230,29,22
15606,36,64,257,278,28,21
15607,44,73,302,323,29,21
15608,41,78,58,85,37,27
15609,83,120,35,63,37,28
15610,128,169,74,105,41,31
15611,154,188,128,154,34,26
15612,154,199,185,219,45,34
15613,159,203,238,271,44,33
15614,147,185,292,320,38,28
15615,178,205,22,42,27,20
15616,102,139,147,174,37,27
15617,98,129,51,73,31,22
15618,137,164,119,139,27,20
15619,120,157,152,179,37,27
15620,85,121,195,221,36,26
15621,159,189,230,253,30,23
15622,186,217,152,176,31,24
15623,172,201,271,293,29,22
15624,75,99,254,272,24,18
15625,46,66,172,187,20,15
15626,43,71,285,306,28,21
15627,96,129,203,227,33,24
15628,81,105,247,265,24,18
15629,115,146,274,297,31,23
15630,61,103,61,93,42,32
15631,118,171,73,112,53,39
15632,61,100,121,150,39,29
15633,38,67,177,198,29,21
15634,175,229,179,220,54,41
15635,168,196,258,279,28,21
15636,137,168,146,170,31,24
15637,159,194,228,255,35,27
15638,57,83,172,191,26,19
15639,45,61,135,147,16,12
15640,50,66,100,112,16,12
15641,41,59,62,76,18,14
15642,34,54,33,47,20,14
15643,137,165,12,34,28,22
15644,147,185,53,81,38,28
15645,152,186,100,125,34,25
15646,200,225,144,162,25,18
15647,53,73,240,255,20,15
15648,43,61,298,311,18,13
15649,80,95,285,296,15,11
15650,27,49,256,273,22,17
15651,180,208,198,219,28,21
15652,152,188,309,336,36,27
15653,195,217,18,34,22,16
15654,201,227,269,288,26,19
15655,100,127,190,210,27,20
15656,74,102,230,251,28,21
15657,80,116,267,293,36,26
15658,39,63,198,216,24,18
15659,30,58,134,155,28,21
15660,35,61,90,110,26,20
15661,63,107,49,82,44,33
15662,122,148,32,52,26,20
15663,150,176,58,77,26,19
15664,176,198,97,113,22,16
15665,176,205,148,169,29,21
15666,161,190,205,227,29,22
15667,155,183,255,275,28,20
15668,95,132,311,338,37,27
15669,51,80,304,326,29,22
15670,39,58,283,297,19,14
15671,30,51,241,257,21,16
15672,198,226,276,297,28,21
15673,159,194,296,322,35,26
15674,93,115,294,310,22,16
15675,63,83,215,230,20,15
15676,48,76,184,204,28,20
15677,46,72,131,151,26,20
15678,96,137,64,94,41,30
15679,178,214,102,129,36,27
15680,173,193,186,202,20,16
15681,153,176,259,276,23,17
15682,132,162,291,313,30,22
15683,27,63,55,83,36,28
15684,76,127,92,131,51,39
15685,117,151,150,176,34,26
15686,122,146,203,221,24,18
15687,129,164,17,42,35,25
15688,65,95,169,191,30,22
15689,42,73,226,249,31,23
15690,43,66,253,271,23,18
15691,105,156,210,248,51,38
15692,118,139,261,277,21,16
15693,142,175,94,119,33,25
15694,61,95,57,84,34,27
15695,70,98,114,136,28,22
15696,128,175,46,81,47,35
15697,168,205,149,178,37,29
15698,178,221,230,262,43,32
15699,126,164,297,325,38,28
15700,51,90,290,319,39,29
15701,37,84,16,51,47,35
15702,79,112,74,99,33,25
15703,94,122,146,167,28,21
15704,80,115,194,221,35,27
15705,148,193,187,221,45,34
15706,136,173,237,266,37,29
15707,151,183,295,319,32,24
15708,171,224,65,105,53,40
15709,39,73,108,133,34,25
15710,36,57,176,192,21,16
15711,29,46,230,243,17,13
15712,37,78,30,61,41,31
15713,100,144,19,51,44,32
15714,23,56,297,321,33,24
15715,117,149,129,153,32,24
15716,112,149,105,133,37,28
15717,58,84,63,82,26,19
15718,88,123,39,65,35,26
15719,66,101,172,198,35,26
15720,80,111,243,266,31,23
15721,124,170,241,276,46,35
15722,84,120,293,320,36,27
15723,146,196,175,213,50,38
15724,183,222,88,118,39,30
15725,34,62,254,275,28,21
15726,32,61,94,116,29,22
15727,56,82,129,148,26,19
15728,70,95,189,209,25,20
15729,68,96,216,236,28,20
15730,80,106,274,293,26,19
15731,127,153,261,281,26,20
15732,119,149,183,206,30,23
15733,106,144,98,126,38,28
15734,56,82,70,90,26,20
15735,47,66,153,167,19,14
15736,29,47,223,236,18,13
15737,120,167,24,59,47,35
15738,165,190,75,94,25,19
15739,175,210,144,170,35,26
15740,190,224,242,268,34,26
15741,34,63,10,33,29,23
15742,89,119,302,324,30,22
15743,84,114,259,282,30,23
15744,66,93,218,239,27,21
15745,54,79,171,190,25,19
15746,54,82,133,154,28,21
15747,39,78,40,70,39,30
15748,80,100,90,105,20,15
15749,108,137,135,157,29,22
15750,122,149,216,237,27,21
15751,149,196,176,212,47,36
15752,152,203,266,304,51,38
15753,88,119,185,208,31,23
15754,173,198,157,176,25,19
15755,156,175,114,128,19,14
15756,175,200,68,87,25,19
15757,120,142,29,45,22,16
15758,89,111,63,79,22,16
15759,71,100,106,128,29,22
15760,60,92,145,169,32,24
15761,56,91,187,213,35,26
15762,107,140,209,234,33,25
15763,75,105,246,268,30,22
15764,117,154,259,287,37,28
15765,155,183,183,205,28,22
15766,160,190,141,164,30,23
15767,161,199,91,120,38,29
15768,41,82,293,324,41,31
15769,29,49,247,263,20,16
15770,31,46,188,200,15,12
15771,160,194,301,327,34,26
15772,75,106,216,239,31,23
15773,75,107,151,175,32,24
15774,113,151,171,200,38,29
15775,84,127,260,293,43,33
15776,155,179,250,268,24,18
15777,122,164,112,144,42,32
15778,61,83,75,91,22,16
15779,43,75,127,151,32,24
15780,96,125,82,104,29,22
15781,133,184,51,89,51,38
15782,56,82,16,35,26,19
15783,38,70,270,294,32,24
15784,159,191,300,324,32,24
15785,173,201,141,163,28,22
15786,194,225,192,215,31,23
15787,27,49,212,229,22,17
15788,109,138,202,224,29,22
15789,147,171,235,252,24,17
15790,151,181,281,303,30,22
15791,146,164,97,111,18,14
15792,151,186,34,61,35,27
15793,102,128,35,54,26,19
15794,64,89,93,112,25,19
15795,49,77,150,171,28,21
15796,54,79,234,253,25,19
15797,55,91,290,318,36,28
15798,45,68,109,126,23,17
15799,61,90,144,165,29,21
15800,105,137,85,109,32,24
15801,134,161,46,67,27,21
15802,149,173,145,163,24,18
15803,107,134,228,248,27,20
15804,71,95,257,275,24,18
15805,60,92,286,310,32,24
15806,46,66,199,214,20,15
15807,105,133,173,195,28,22
15808,157,191,200,226,34,26
15809,162,193,267,290,31,23
15810,115,141,311,330,26,19
15811,48,76,326,347,28,21
15812,37,51,252,262,14,10
15813,106,135,5,27,29,22
15814,69,106,145,173,37,28
15815,73,98,205,224,25,19
15816,80,106,246,265,26,19
15817,44,81,281,309,37,28
15818,38,55,235,248,17,13
15819,27,43,172,184,16,12
15820,80,120,44,73,40,29
15821,128,165,29,57,37,28
15822,160,195,74,100,35,26
15823,138,187,110,147,49,37
15824,42,88,72,107,46,35
15825,103,122,191,205,19,14
15826,88,98,194,201,10,7
15827,68,83,203,215,15,12
15828,57,82,224,243,25,19
15829,61,78,245,257,17,12
15830,70,90,274,289,20,15
15831,70,95,307,325,25,18
15832,122,154,291,314,32,23
15833,144,161,251,263,17,12
15834,145,172,138,158,27,20
15835,123,149,96,116,26,20
15836,127,164,39,67,37,28
15837,88,110,40,57,22,17
15838,71,95,73,91,24,18
15839,76,111,103,130,35,27
15840,68,100,128,152,32,24
15841,42,68,173,192,26,19
15842,166,202,168,195,36,27
15843,178,211,197,221,33,24
15844,190,209,69,83,19,14
15845,127,140,163,173,13,10
15846,117,127,250,258,10,8
15847,87,102,190,201,15,11
15848,56,71,197,208,15,11
15849,58,72,160,171,14,11
15850,47,65,23,37,18,14
15851,49,71,53,69,22,16
15852,85,103,79,92,18,13
15853,115,142,59,79,27,20
15854,146,172,84,103,26,19
15855,158,184,116,136,26,20
15856,174,203,155,176,29,21
15857,177,198,228,244,21,16
15858,168,192,257,274,24,17
15859,152,174,281,297,22,16
15860,137,152,254,266,15,12
15861,40,61,258,274,21,16
15862,45,62,295,308,17,13
15863,51,70,313,327,19,14
15864,198,222,62,80,24,18
15865,110,136,133,152,26,19
15866,36,53,110,122,17,12
15867,54,73,138,152,19,14
15868,30,42,179,188,12,9
15869,29,50,208,224,21,16
15870,51,66,239,251,15,12
15871,73,87,103,113,14,10
15872,70,90,129,144,20,15
15873,83,107,164,181,24,17
15874,127,145,130,143,18,13
15875,134,163,90,111,29,21
15876,144,169,177,196,25,19
15877,126,149,221,239,23,18
15878,99,120,242,258,21,16
15879,79,103,269,287,24,18
15880,49,62,285,296,13,11
15881,57,83,183,203,26,20
15882,37,75,217,245,38,28
15883,142,166,288,306,24,18
15884,166,200,238,263,34,25
15885,192,218,158,178,26,20
15886,188,217,117,139,29,22
15887,203,226,70,88,23,18
15888,97,127,46,68,30,22
15889,120,154,68,93,34,25
15890,139,158,15,29,19,14
15891,69,89,99,113,20,14
15892,73,101,126,147,28,21
15893,117,145,130,151,28,21
15894,159,187,116,137,28,21
15895,188,212,77,95,24,18
15896,212,234,125,141,22,16
15897,173,190,154,167,17,13
15898,129,148,170,184,19,14
15899,91,115,200,218,24,18
15900,66,87,160,176,21,16
15901,46,76,193,215,30,22
15902,47,72,224,242,25,18
15903,94,121,231,252,27,21
15904,146,176,234,256,30,22
15905,168,195,263,283,27,20
15906,182,216,185,210,34,25
15907,86,114,286,307,28,21
15908,49,76,40,61,27,21
15909,95,124,11,33,29,22
15910,138,159,5,21,21,16
15911,95,126,42,65,31,23
15912,61,83,75,92,22,17
15913,47,70,108,125,23,17
15914,45,63,146,160,18,14
15915,56,73,190,202,17,12
15916,106,129,165,182,23,17
15917,137,163,216,235,26,19
15918,168,188,138,152,20,14
15919,173,204,265,289,31,24
15920,41,66,274,292,25,18
15921,41,62,217,233,21,16
15922,92,114,216,233,22,17
15923,93,117,82,101,24,19
15924,154,173,33,48,19,15
15925,177,195,100,114,18,14
15926,171,198,133,153,27,20
15927,134,153,175,189,19,14
15928,87,110,193,211,23,18
15929,81,102,239,255,21,16
15930,86,105,303,317,19,14
15931,118,146,307,328,28,21
15932,49,68,82,97,19,15
15933,61,85,25,43,24,18
15934,105,134,16,38,29,22
15935,192,212,205,221,20,16
15936,184,203,249,263,19,14
15937,175,195,302,317,20,15
15938,149,171,237,254,22,17
15939,137,158,198,214,21,16
15940,39,66,151,171,27,20
15941,102,127,155,174,25,19
15942,197,220,158,176,23,18
15943,208,224,67,79,16,12
15944,58,78,86,101,20,15
15945,81,104,117,134,23,17
15946,100,127,155,176,27,21
15947,125,150,268,286,25,18
15948,129,152,304,321,23,17
15949,66,88,257,273,22,16
15950,68,87,303,318,19,15
15951,147,190,224,256,43,32
15952,180,203,174,191,23,17
15953,171,198,119,139,27,20
15954,149,186,43,71,37,28
15955,129,155,95,115,26,20
15956,41,73,164,188,32,24
15957,41,91,203,241,50,38
15958,103,125,49,66,22,17
15959,17,46,293,314,29,21
15960,108,135,83,103,27,20
15961,98,122,126,144,24,18
15962,98,124,178,198,26,20
15963,78,104,209,228,26,19
15964,76,105,246,268,29,22
15965,24,56,107,131,32,24
15966,48,67,158,172,19,14
15967,44,71,190,210,27,20
15968,39,67,246,267,28,21
15969,88,117,290,311,29,21
15970,144,190,272,306,46,34
15971,154,183,228,249,29,21
15972,159,190,160,184,31,24
15973,176,198,102,119,22,17
15974,186,212,45,65,26,20
15975,56,87,15,38,31,23
15976,37,55,67,81,18,14
15977,73,98,70,88,25,18
15978,38,70,308,332,32,24
15979,121,139,212,226,18,14
15980,110,128,179,192,18,13
15981,104,123,136,150,19,14
15982,94,110,189,201,16,12
15983,88,109,237,253,21,16
15984,107,131,270,288,24,18
15985,103,121,299,312,18,13
15986,71,88,299,311,17,12
15987,47,66,267,281,19,14
15988,49,66,225,238,17,13
15989,41,74,178,203,33,25
15990,46,63,139,152,17,13
15991,37,66,59,81,29,22
15992,60,83,102,120,23,18
15993,79,105,41,60,26,19
15994,110,128,33,46,18,13
15995,191,215,23,40,24,17
15996,197,220,59,76,23,17
15997,199,234,88,115,35,27
15998,200,223,135,153,23,18
15999,208,230,174,190,22,16
16000,203,220,209,222,17,13
16001,192,216,261,279,24,18
16002,200,227,294,314,27,20
16003,100,127,89,109,27,20
16004,208,226,63,77,18,14
16005,143,172,199,220,29,21
16006,130,153,244,261,23,17
16007,107,124,265,279,17,14
16008,65,80,227,238,15,11
16009,58,94,126,153,36,27
16010,112,152,136,166,40,30
16011,66,88,63,79,22,16
16012,90,120,42,64,30,22
16013,132,154,20,36,22,16
16014,177,193,114,126,16,12
16015,173,201,145,166,28,21
16016,198,221,178,195,23,17
16017,181,205,221,239,24,18
16018,49,78,170,191,29,21
16019,49,71,248,264,22,16
16020,72,105,289,314,33,25
16021,132,164,297,321,32,24
16022,176,197,270,285,21,15
16023,193,215,315,331,22,16
16024,32,58,11,31,26,20
16025,56,84,116,137,28,21
16026,78,99,160,176,21,16
16027,69,98,221,243,29,22
16028,109,133,189,207,24,18
16029,169,190,226,242,21,16
16030,191,205,257,267,14,10
16031,165,186,164,180,21,16
16032,152,183,78,101,31,23
16033,138,159,31,46,21,15
16034,68,93,26,44,25,18
16035,61,87,69,88,26,19
16036,46,89,292,324,43,32
16037,112,149,288,316,37,28
16038,178,205,307,327,27,20
16039,196,229,238,262,33,24
16040,197,226,52,74,29,22
16041,129,159,63,85,30,22
16042,101,133,100,124,32,24
16043,95,124,150,172,29,22
16044,106,129,216,233,23,17
16045,76,107,235,258,31,23
16046,96,115,273,288,19,15
16047,132,156,243,261,24,18
16048,153,191,204,233,38,29
16049,172,200,174,194,28,20
16050,179,202,144,161,23,17
16051,176,202,111,130,26,19
16052,43,73,88,111,30,23
16053,38,63,141,160,25,19
16054,46,68,190,207,22,17
16055,37,63,265,284,26,19
16056,53,93,307,337,40,30
16057,117,151,299,324,34,25
16058,174,202,282,302,28,20
16059,43,73,19,41,30,22
16060,87,116,20,42,29,22
16061,144,173,196,217,29,21
16062,136,164,22,43,28,21
16063,67,98,78,101,31,23
16064,80,105,31,50,25,19
16065,133,154,129,145,21,16
16066,76,98,157,174,22,17
16067,72,94,212,228,22,16
16068,71,98,239,258,27,19
16069,81,108,304,324,27,20
16070,119,140,281,297,21,16
16071,143,171,260,281,28,21
16072,178,193,295,306,15,11
16073,183,220,233,260,37,27
16074,184,210,164,184,26,20
16075,132,156,150,168,24,18
16076,32,65,262,286,33,24
16077,32,63,126,150,31,24
16078,23,49,59,79,26,20
16079,44,76,185,210,32,25
16080,181,224,87,119,43,32
16081,206,223,64,77,17,13
16082,115,140,159,178,25,19
16083,151,183,195,219,32,24
16084,68,108,203,233,40,30
16085,58,94,149,176,36,27
16086,61,92,108,132,31,24
16087,69,98,73,95,29,22
16088,124,164,62,93,40,31
16089,100,120,42,58,20,16
16090,67,94,258,279,27,21
16091,114,143,275,297,29,22
16092,38,54,305,317,16,12
16093,23,49,278,297,26,19
16094,27,41,202,213,14,11
16095,182,218,7,34,36,27
16096,182,210,86,107,28,21
16097,161,200,117,146,39,29
16098,131,152,10,26,21,16
16099,32,49,70,83,17,13
16100,32,51,103,117,19,14
16101,54,76,35,51,22,16
16102,178,205,291,310,27,19
16103,203,225,62,79,22,17
16104,115,146,75,98,31,23
16105,139,167,28,49,28,21
16106,174,193,93,107,19,14
16107,102,127,129,148,25,19
16108,85,103,210,223,18,13
16109,137,166,195,217,29,22
16110,113,140,261,281,27,20
16111,98,127,286,308,29,22
16112,156,193,266,294,37,28
16113,170,192,316,333,22,17
16114,56,76,257,273,20,16
16115,33,60,164,184,27,20
16116,37,65,93,113,28,20
16117,46,80,33,58,34,25
16118,77,105,152,172,28,20
16119,183,220,131,159,37,28
16120,34,69,300,326,35,26
16121,31,64,214,239,33,25
16122,68,101,183,208,33,25
16123,100,125,248,267,25,19
16124,129,158,177,199,29,22
16125,80,106,138,158,26,20
16126,32,61,70,91,29,21
16127,13,37,115,133,24,18
16128,31,44,147,157,13,10
16129,46,59,124,133,13,9
16130,33,47,34,45,14,11
16131,50,83,288,313,33,25
16132,19,39,255,270,20,15
16133,15,39,173,191,24,18
16134,144,178,294,320,34,26
16135,179,214,219,245,35,26
16136,58,97,156,185,39,29
16137,66,98,222,246,32,24
16138,88,128,262,292,40,30
16139,124,188,136,184,64,48
16140,163,191,229,251,28,22
16141,114,145,80,103,31,23
16142,41,66,84,102,25,18
16143,66,88,106,122,22,16
16144,28,48,189,204,20,15
16145,173,205,33,57,32,24
16146,176,210,76,102,34,26
16147,71,88,215,227,17,12
16148,100,119,252,265,19,13
16149,107,130,274,291,23,17
16150,66,85,278,292,19,14
16151,63,83,322,336,20,14
16152,150,178,165,186,28,21
16153,68,107,36,66,39,30
16154,85,116,99,123,31,24
16155,30,56,107,126,26,19
16156,36,58,147,164,22,17
16157,25,50,60,79,25,19
16158,145,178,32,56,33,24
16159,156,190,88,113,34,25
16160,88,118,165,188,30,23
16161,154,195,203,234,41,31
16162,155,184,256,278,29,22
16163,140,180,307,337,40,30
